LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 5.431 5.431 5.431
Created orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  2 by 2 by 2 MPI processor grid
Created 216 atoms
  using lattice units in orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  create_atoms CPU = 0.001 seconds
The scaling is : 7.14e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.077 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     17100   1564.337      -8000.8285      4574.5489     -137274.47    
     17200   1537.9985      10270.639      4444.9348     -137277.06    
     17300   1257.2787     -13794.485      4590.3212     -137272.11    
     17400   1548.2942      9224.8279      4466.0428     -137275.54    
     17500   1523.2229     -1897.4205      4551.3373     -137270.52    
     17600   1658.8811      2597.7553      4526.0056     -137271.99    
     17700   1676.2266      623.44834      4526.7436     -137271.12    
     17800   1631.1971     -2555.5927      4541.584      -137267.58    
     17900   1715.031      -3812.4259      4550.3668     -137267.23    
     18000   1839.2746     -1184.3919      4549.8993     -137268.89    
     18100   1688.9492      4347.7326      4531.0721     -137268.95    
     18200   1631.9006     -2166.1006      4549.0711     -137272.16    
     18300   1530.3445      4915.784       4504.3326     -137269.65    
     18400   1654.1079     -8547.7363      4574.1746     -137270.28    
     18500   1771.1247      7233.2013      4507.988      -137268.34    
     18600   1633.8911     -7519.5199      4586.656      -137263.12    
     18700   1603.9598      462.48778      4538.0747     -137263.56    
     18800   1629.8473     -3752.5318      4550.8643     -137266.89    
     18900   1638.8908     -4688.0166      4559.0481     -137270.19    
     19000   1604.0657      4964.6874      4522.3207     -137271.64    
     19100   1577.8153     -2426.1834      4543.849      -137271.49    
