LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0.010294123 0.010294123 0.010294123) to (16.282706 16.282706 16.282706)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  216 atoms
  reading velocities ...
  216 velocities
  read_data CPU = 0.147 seconds
The scaling is : 2.85e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.076 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     19900   2222.5664     -7687.1001      4382.5255     -137158.45    
     20000   2507.4553      3483.0458      4293.5254     -137163.32    
     20100   2668.6721      4319.1238      4241.9505     -137164.36    
     20200   2535.8089      5282.8172      4236.6334     -137165.99    
     20300   2153.3989     -611.37788      4243.332      -137165.19    
     20400   2303.3471      7471.6221      4241.2703     -137163.93    
     20500   2355.0166      13014.538      4282.3099     -137158.09    
     20600   2532.8234     -655.39111      4377.6641     -137160.35    
     20700   2451.441      -10821.079      4470.8526     -137160.03    
     20800   2524.2168     -7028.8174      4513.388      -137157.85    
     20900   2538.4761      9210.2241      4490.5085     -137150.53    
     21000   2624.9137     -3421.0119      4455.5234     -137155.16    
     21100   2375.5261     -661.38475      4383.0269     -137158.2     
     21200   2294.0802      13505.365      4287.8757     -137157.77    
     21300   2510.3225      11341.653      4239.9217     -137163.56    
     21400   2384.2531      1530.7201      4257.6452     -137160.04    
     21500   2617.9444     -266.8698       4284.5522     -137160.31    
     21600   2519.8453      8252.6715      4304.4859     -137155.58    
     21700   2462.5199     -6920.3315      4341.2893     -137163.6     
     21800   2443.1061     -1506.5976      4342.2391     -137166.52    
     21900   2478.4274     -5589.499       4325.5921     -137163.43    
     22000   2667.2568      6345.8319      4296.1477     -137164.91    
     22100   2444.0987      3747.6277      4317.5407     -137161.79    
     22200   2473.1978     -6468.7983      4385.4944     -137164.29    
     22300   2525.8025     -2994.3314      4435.4533     -137164.71    
     22400   2470.3661     -10634.96       4455.3153     -137161.63    
     22500   2542.4343     -4994.6557      4420.8271     -137160.05    
     22600   2610.2678     -5204.9126      4365.1331     -137158.19    
     22700   2660.7492      236.83641      4309.7384     -137161.21    
     22800   2390.5597      9427.6011      4291.4841     -137164.5     
     22900   2298.0151     -8311.6679      4315          -137162.8     
     23000   2271.3058      18058.954      4319.3822     -137156.91    
     23100   2610.6542     -1868.8508      4346.2486     -137162.3     
     23200   2644.1434     -3065.6385      4372.0719     -137161.35    
     23300   2486.3009      2056.1622      4399.8441     -137158.05    
     23400   2276.4268     -4100.6939      4427.2256     -137157.46    
     23500   2334.8217     -1424.7415      4421.2477     -137159.45    
     23600   2646.6846      3454.9472      4349.9257     -137161.33    
     23700   2724.4682      10600.827      4273.8054     -137161.55    
     23800   2498.6458      14018.333      4265.4271     -137162.25    
     23900   2523.7269      617.81923      4338.6593     -137164.31    
     24000   2363.1414      440.64689      4427.7043     -137157.81    
     24100   2694.1199     -10890.556      4487.5164     -137159.08    
     24200   2768.9582     -8759.1916      4485.9682     -137157.93    
     24300   2448.289       8323.184       4441.1204     -137154.16    
     24400   2460.9298     -3007.1393      4407.6194     -137157.37    
     24500   2476.8793      2028.5197      4362.9629     -137159.7     
     24600   2470.0754     -734.23193      4328.0077     -137163.29    
     24700   2340.1142     -839.69076      4303.6602     -137163.34    
     24800   2434.9167      2701.9094      4281.6163     -137161.94    
     24900   2556.1553      17306.968      4277.0814     -137158.09    
     25000   2526.0082     -7477.0845      4350.6516     -137162.39    
     25100   2406.8598     -13343.787      4404.4821     -137164.09    
     25200   2323.0352     -3659.0706      4381.75       -137160.96    
     25300   2446.2718      5636.9557      4342.9969     -137159.49    
     25400   2440.2309      4379.9421      4338.7006     -137157.14    
     25500   2399.6536     -2501.0604      4329.5448     -137158.17    
     25600   2368.8909     -4493.9583      4293.5335     -137164.25    
     25700   2185.6173      1337.8048      4249.3736     -137163.14    
